Berné,266.9700000000001,56014
Bourgbarré,265.84999999999985,35032
Sixt-sur-Aff,265.62,35328
Martigné-Ferchaud,265.26,35167
Chauvé,265.17999999999984,44038
Sainte-Marie,264.0800000000001,35294
Merdrignac,263.98,22147
Lanvénégen,262.8000000000001,56105
Brandivy,262.14000000000016,56022
La Vraie-Croix,260.77,56261
Plogonnec,260.2699999999999,29169
Saint-Nicolas-de-Redon,258.9700000000001,44185
Guer,258.05000000000007,56075
Pluherlin,257.24999999999994,56171
Guégon,256.5100000000001,56070
Priziac,256.2900000000002,56182
Saint-Nolff,256.01,56231
Loudéac,255.67000000000004,22136
Plésidy,254.49,22189
Taupont,254.2200000000001,56249
Inzinzac-Lochrist,251.96999999999994,56090
Le Haut-Corlay,251.52999999999997,22074
Saint-Pol-de-Léon,251.51000000000016,29259
Beaussais-sur-Mer,251.43999999999994,22209
Berrien,251.42999999999978,29007
Saint-Marcel,250.65999999999994,56228
Saint-Malo-des-Trois-Fontaines,250.05999999999995,56227
Saint-Malo-de-Guersac,249.81000000000003,44176
Saint-Georges-de-Reintembault,247.82000000000016,35271
Monterfil,246.31000000000003,35187
Saint-Hilaire-de-Clisson,244.78999999999996,44165
Romagné,244.76000000000008,35243
Laz,244.43999999999988,29122
Plémy,244.38999999999996,22184
Hénon,244.0299999999999,22079
Saint-Aubin-d'Aubigné,243.71999999999994,35251
Saint-Goazec,243.31000000000003,29249
Taulé,242.31999999999985,29279
La Chapelle-Bouëxic,240.53000000000014,35057
Saint-Ganton,240.29000000000002,35268
La Roche-Blanche,240.20000000000002,44222
Plumaugat,239.87000000000006,22240
Trémargat,239.45999999999995,22365
Laillé,238.45000000000007,35139
Mecé,237.66999999999996,35170
Moisdon-la-Rivière,237.62999999999994,44099
Questembert,236.99999999999997,56184
Thorigné-Fouillard,236.26999999999995,35334
Rennes,236.11000000000007,35238
Brasparts,235.96000000000004,29016
Maisdon-sur-Sèvre,235.32999999999996,44088
Locmaria,232.60999999999999,56114
Saint-Mars-du-Désert,232.40000000000003,44179
Vertou,231.98000000000002,44215
Nouvoitou,231.90000000000006,35204
Plédéliac,231.23,22175
Guignen,231.0300000000001,35127
Berric,230.58999999999992,56015
Bédée,229.31,35023
Plumergat,228.88000000000005,56175
Névez,228.60999999999993,29153
Mellé,227.76000000000002,35174
Val-d'Izé,227.52999999999997,35347
Plougras,227.27999999999994,22217
Les Touches,225.85000000000008,44205
Ploemeur,224.80999999999997,56162
Saint-Marc-le-Blanc,224.80000000000007,35292
Le Landreau,224.17999999999995,44079
Malville,224.16,44089
Treillières,222.78000000000003,44209
Mordelles,221.73999999999992,35196
Landévant,221.72999999999996,56097
La Turballe,221.25999999999996,44211
Mahalon,220.95,29143
Pont-Melvez,220.39,22249
Plémet,217.99000000000004,22183
Ercé-en-Lamée,217.06999999999996,35106
La Roche-Jaudy,216.10999999999981,22264
Mézières-sur-Couesnon,216.09999999999994,35178
Trémorel,215.78000000000003,22371
Bréal-sous-Montfort,214.58000000000007,35037
Lauzach,214.3800000000001,56109
Pédernec,214.36999999999995,22164
Puceul,213.83999999999995,44138
Guichen,210.95000000000002,35126
Feins,210.69999999999996,35110
Le Cloître-Pleyben,210.19999999999996,29033
Ercé-près-Liffré,209.7,35107
Créhen,208.72999999999996,22049
Plouha,208.39000000000004,22222
Le Cellier,207.69999999999993,44028
Noyal-Muzillac,207.21000000000004,56149
Lézardrieux,207.13000000000008,22127
Ergué-Gabéric,207.04999999999998,29051
Arzal,206.71999999999994,56004
Saint-Alban,206.65000000000003,22273
Pancé,205.68,35212
Plounévez-Moëdec,204.67999999999995,22228
Melgven,204.31,29146
Calanhel,203.8199999999999,22024
Pléhédel,202.96000000000012,22178
Pludual,202.56999999999996,22236
Mouais,202.40000000000006,44105
Concoret,202.14000000000001,56043
Scrignac,201.71999999999994,29275
Locoal-Mendon,201.21,56119
Moëlan-sur-Mer,201.02999999999992,29150
Rannée,200.13999999999996,35235
Saint-Julien-de-Vouvantes,199.82999999999998,44170
Nostang,199.60999999999996,56148
Ploéven,198.72000000000003,29166
Plaintel,198.35000000000002,22171
Le Merzer,197.55,22150
Lanmeur,196.84000000000006,29113
Brécé,196.76999999999995,35039
Pleuven,196.13000000000005,29161
Eancé,195.68999999999997,35103
La Croix-Helléan,195.37,56050
Spézet,194.62000000000006,29278
Montfort-sur-Meu,193.29999999999995,35188
Le Trévoux,193.12999999999994,29300
La Chapelle-Saint-Aubert,192.83999999999995,35063
La Chevallerais,192.7900000000001,44221
Romillé,192.2600000000001,35245
Gaël,191.51999999999998,35117
Goulien,191.33000000000004,29063
Landéan,191.18999999999997,35142
La Chapelle-Janson,190.7400000000001,35062
Kergrist,190.69999999999996,56093
Le Cloître-Saint-Thégonnec,189.39000000000004,29034
Essé,189.38999999999996,35108
Séglien,188.9,56242
Trémel,188.69999999999996,22366
Saint-M'Hervé,187.76,35300
Surzur,187.43999999999988,56248
Saint-Père-Marc-en-Poulet,187.29999999999995,35306
Molac,186.34000000000006,56135
Louvigné-du-Désert,185.20000000000002,35162
Pleslin-Trigavou,184.93999999999997,22190
Servon-sur-Vilaine,184.81999999999996,35327
Rosporden,184.63999999999996,29241
Assérac,183.32999999999996,44006
Saint-Vincent-des-Landes,183.29000000000002,44193
Marcillé-Raoul,183.18000000000012,35164
Erquy,182.8200000000001,22054
Guidel,182.39999999999998,56078
Pleugriffet,182.10999999999999,56160
Saint-Michel-Chef-Chef,181.57,44182
Saint-Rivoal,179.96000000000006,29261
Domagné,179.43000000000012,35096
La Chapelle-Heulin,179.2199999999999,44032
Lannédern,177.07000000000002,29115
Caden,177.02000000000004,56028
Le Châtellier,176.95999999999998,35071
Savenay,176.67999999999998,44195
Plélo,176.38999999999993,22182
Guiscriff,176.37000000000006,56081
Noyal-Pontivy,176.19999999999993,56151
Châteaugiron,175.68,35069
Billé,175.6699999999999,35025
Guengat,174.07000000000002,29066
Saint-Gilles-Vieux-Marché,173.26000000000005,22295
Tourch,173.02000000000004,29281
Commana,172.79000000000005,29038
Livré-sur-Changeon,172.12,35154
Pleyber-Christ,171.28000000000003,29163
Moréac,169.93,56140
Drefféac,169.93,44053
Visseiche,169.32,35359
Plounévézel,168.91000000000003,29205
Poullan-sur-Mer,168.13,29226
Melesse,167.36000000000007,35173
Lannebert,167.24,22112
Saint-Onen-la-Chapelle,166.01000000000002,35302
Moustoir-Ac,165.86,56141
Louvigné-de-Bais,165.54,35161
Lannion,165.29000000000005,22113
Cavan,165.1,22034
Plouzélambre,164.5,22235
Trédarzec,164.1199999999999,22347
Landujan,162.84,35143
Saint-Coulomb,162.56000000000006,35263
Monnières,162.46999999999994,44100
Guiclan,162.26000000000005,29068
Tréogat,162.11999999999998,29298
Kerfourn,161.83000000000007,56092
Plounévez-Quintin,161.75,22229
Férel,160.73999999999995,56058
Grand-Auverné,160.17999999999998,44065
Morlaix,159.93,29151
Lopérec,159.37,29139
Cancale,159.2,35049
Saint-Caradec-Trégomel,158.97999999999996,56210
Plouvien,158.93,29209
Lignol,158.69,56110
Saint-Germain-du-Pinel,158.61000000000004,35272
Saint-Urbain,157.97999999999996,29270
Peillac,157.59000000000003,56154
Saint-Malo,157.48999999999998,35288
Plouëc-du-Trieux,157.18,22212
La Bosse-de-Bretagne,157.14000000000001,35030
Leuhan,156.68000000000006,29125
Louisfert,156.34000000000003,44085
Dingé,156.13000000000002,35094
Pleubian,156.0499999999999,22195
Kerlouan,155.80999999999997,29091
Le Gâvre,155.3799999999999,44062
Laignelet,154.99,35138
Irvillac,154.83000000000007,29086
Bruc-sur-Aff,154.72000000000003,35045
Saint-Pôtan,154.47999999999993,22323
Vannes,153.92999999999998,56260
Le Faouët,153.71999999999989,56057
Saint-Thurial,153.16999999999996,35319
Corps-Nuds,152.9,35088
Pocé-les-Bois,152.61999999999995,35229
La Remaudière,152.17000000000004,44141
Audierne,151.45,29003
Tonquédec,151.06,22340
Baguer-Pican,150.97000000000003,35010
Le Loroux,150.69999999999993,35157
Plouézec,150.66000000000005,22214
Montreuil-sur-Ille,150.5,35195
Saint-Cast-le-Guildo,150.08,22282
Peumerit-Quintin,150.0400000000001,22169
Pacé,149.77999999999986,35210
Plouezoc'h,149.66000000000008,29186
Lalleu,149.54999999999998,35140
Groix,149.22999999999988,56069
Persquen,148.92999999999998,56156
Péaule,148.76999999999995,56153
Orgères,148.69,35208
Lanfains,148.59000000000006,22099
Plumelec,148.07,56172
La Gacilly,147.99999999999997,56061
Fréhel,147.93,22179
Pipriac,147.22999999999996,35219
Brélidy,147.20000000000005,22018
Guerlesquin,147.10999999999999,29067
Saint-Aignan-Grandlieu,146.58999999999997,44150
